joueur_id,team_id,equipe,nom,prenom,nom_complet,date_naissance,nationalite,position,numero_maillot,derniere_maj
3320,770,England,,,Jordan Henderson,1990-06-17,England,Midfield,,2026-06-19 16:49:20
4032,770,England,,,Eberechi Eze,1998-06-29,England,Midfield,,2026-06-19 16:49:20
7848,770,England,,,Anthony Gordon,2001-02-24,England,Midfield,,2026-06-19 16:49:20
8215,770,England,,,Declan Rice,1999-01-14,England,Midfield,,2026-06-19 16:49:20
82140,770,England,,,Morgan Rogers,2002-07-26,England,Midfield,,2026-06-19 16:49:20
107330,770,England,,,Elliot Anderson,2002-11-06,England,Midfield,,2026-06-19 16:49:20
125010,770,England,,,Jude Bellingham,2003-06-29,England,Midfield,,2026-06-19 16:49:20
190797,770,England,,,Kobbie Mainoo,2005-04-19,England,Midfield,,2026-06-19 16:49:20
3331,770,England,,,Marcus Rashford,1997-10-31,England,Offence,,2026-06-19 16:49:20
4444,770,England,,,Ollie Watkins,1995-12-30,England,Offence,,2026-06-19 16:49:20
5453,770,England,,,Ivan Toney,1996-03-16,England,Offence,,2026-06-19 16:49:20
8004,770,England,,,Harry Kane,1993-07-28,England,Offence,,2026-06-19 16:49:20
99813,770,England,,,Bukayo Saka,2001-09-05,England,Offence,,2026-06-19 16:49:20
167720,770,England,,,Noni Madueke,2002-03-10,England,Offence,,2026-06-19 16:49:20
76936,771,United States,,,Matt Turner,1994-06-24,USA,Goalkeeper,,2026-06-19 16:49:26
113261,771,United States,,,Matt Freese,1998-09-02,USA,Goalkeeper,,2026-06-19 16:49:26
167172,771,United States,,,Chris Brady,2004-03-03,USA,Goalkeeper,,2026-06-19 16:49:26
3927,771,United States,,,Antonee Robinson,1997-08-08,USA,Defence,,2026-06-19 16:49:26
3956,771,United States,,,Tim Ream,1987-10-05,USA,Defence,,2026-06-19 16:49:26
76866,771,United States,,,Miles Robinson,1997-03-14,USA,Defence,,2026-06-19 16:49:26
77185,771,United States,,,Auston Trusty,1998-08-12,USA,Defence,,2026-06-19 16:49:26
77803,771,United States,,,Mark McKenzie,1999-02-25,USA,Defence,,2026-06-19 16:49:26
82442,771,United States,,,Joseph Scally,2002-12-31,USA,Defence,,2026-06-19 16:49:26
97534,771,United States,,,Sergiño Dest,2000-11-03,USA,Defence,,2026-06-19 16:49:26
99856,771,United States,,,Chris Richards,2000-03-28,USA,Defence,,2026-06-19 16:49:26
177823,771,United States,,,Alex Freeman,2004-08-09,USA,Defence,,2026-06-19 16:49:26
6507,771,United States,,,Weston McKennie,1998-08-28,USA,Midfield,,2026-06-19 16:49:26
39023,771,United States,,,Alejandro Zendejas,1998-02-07,USA,Midfield,,2026-06-19 16:49:26
77029,771,United States,,,Cristian Roldan,1995-06-03,USA,Midfield,,2026-06-19 16:49:26
77596,771,United States,,,Tyler Adams,1999-02-14,USA,Midfield,,2026-06-19 16:49:26
113262,771,United States,,,Brenden Aaronson,2000-10-22,USA,Midfield,,2026-06-19 16:49:26
136733,771,United States,,,Gio Reyna,2002-11-13,USA,Midfield,,2026-06-19 16:49:26
140416,771,United States,,,Sebastian Berhalter,2001-05-17,USA,Midfield,,2026-06-19 16:49:26
144470,771,United States,,,Malik Tillman,2002-05-28,USA,Midfield,,2026-06-19 16:49:26
145,771,United States,,,Christian Pulisic,1998-09-18,USA,Offence,,2026-06-19 16:49:26
8492,771,United States,,,Tim Weah,2000-02-22,USA,Offence,,2026-06-19 16:49:26
10076,771,United States,,,Haji Wright,1998-03-27,USA,Offence,,2026-06-19 16:49:26
119731,771,United States,,,Ricardo Pepi,2003-01-09,USA,Offence,,2026-06-19 16:49:26
131040,771,United States,,,Folarin Balogun,2001-07-03,USA,Offence,,2026-06-19 16:49:26
192180,771,United States,,,Max Arfsten,2001-04-19,USA,Offence,,2026-06-19 16:49:26
166683,772,South Korea,,,Seung-Gyu Kim,1990-09-30,South Korea,Goalkeeper,,2026-06-19 16:49:33
189673,772,South Korea,,,Bum-keun Song,1997-10-15,South Korea,Goalkeeper,,2026-06-19 16:49:33
189775,772,South Korea,,,Hyeon-woo Jo,1991-09-25,South Korea,Goalkeeper,,2026-06-19 16:49:33
168299,772,South Korea,,,Min-Jae Kim,1996-11-15,South Korea,Defence,,2026-06-19 16:49:33
171221,772,South Korea,,,Moon-hwan Kim,1995-08-01,South Korea,Defence,,2026-06-19 16:49:33
217715,772,South Korea,,,Han-bum Lee,2002-06-17,South Korea,Defence,,2026-06-19 16:49:33
243858,772,South Korea,,,Young-woo Seol,1998-12-05,South Korea,Defence,,2026-06-19 16:49:33
244407,772,South Korea,,,Jin-seob Park,1995-10-23,South Korea,Defence,,2026-06-19 16:49:33
246906,772,South Korea,,,Tae-hyeon Kim,2000-09-17,South Korea,Defence,,2026-06-19 16:49:33
254209,772,South Korea,,,Gi-hyuk Lee,2000-07-07,South Korea,Defence,,2026-06-19 16:49:33
282051,772,South Korea,,,Tae-seok Lee,2002-07-28,South Korea,Defence,,2026-06-19 16:49:33
295846,772,South Korea,,,Cho Wi-Je,2001-08-25,South Korea,Defence,,2026-06-19 16:49:33
151888,772,South Korea,,,Jens Castrop,2003-07-29,South Korea,Midfield,,2026-06-19 16:49:33
170561,772,South Korea,,,In-beom Hwang,1996-09-20,South Korea,Midfield,,2026-06-19 16:49:33
177318,772,South Korea,,,Dong-gyeong Lee,1997-09-20,South Korea,Midfield,,2026-06-19 16:49:33
179889,772,South Korea,,,Jae-sung Lee,1992-08-10,South Korea,Midfield,,2026-06-19 16:49:33
189741,772,South Korea,,,Jin-Gyu Kim,1997-02-24,South Korea,Midfield,,2026-06-19 16:49:33
189752,772,South Korea,,,Seung-Ho Paik,1997-03-17,South Korea,Midfield,,2026-06-19 16:49:33
213217,772,South Korea,,,Kang-in Lee,2001-02-19,South Korea,Midfield,,2026-06-19 16:49:33
217655,772,South Korea,,,Joon-ho Bae,2003-08-21,South Korea,Midfield,,2026-06-19 16:49:33
3354,772,South Korea,,,Hwang Heechan,1996-01-26,South Korea,Offence,,2026-06-19 16:49:33
170281,772,South Korea,,,Heung-min Son,1992-07-08,South Korea,Offence,,2026-06-19 16:49:33
189665,772,South Korea,,,Hyun-jun Yang,2002-05-25,South Korea,Offence,,2026-06-19 16:49:33
189762,772,South Korea,,,Gue-Sung Cho,1998-01-25,South Korea,Offence,,2026-06-19 16:49:33
191295,772,South Korea,,,Hyun-Gyu Oh,2001-04-12,South Korea,Offence,,2026-06-19 16:49:33
261683,772,South Korea,,,Ji-sung Eom,2002-05-09,South Korea,Offence,,2026-06-19 16:49:33
8316,773,France,,,Brice Samba,1994-04-25,France,Goalkeeper,,2026-06-19 16:49:40
8390,773,France,,,Mike Maignan,1995-07-03,France,Goalkeeper,,2026-06-19 16:49:40
188389,773,France,,,Robin Risser,2004-12-02,France,Goalkeeper,,2026-06-19 16:49:40
71,773,France,,,Theo Hernández,1997-10-06,France,Defence,,2026-06-19 16:49:40
3359,773,France,,,Lucas Digne,1993-07-20,France,Defence,,2026-06-19 16:49:40
3365,773,France,,,Lucas Hernández,1996-02-14,France,Defence,,2026-06-19 16:49:40
8499,773,France,,,Jules Koundé,1998-11-12,France,Defence,,2026-06-19 16:49:40
9541,773,France,,,Dayot Upamecano,1998-10-27,France,Defence,,2026-06-19 16:49:40
9542,773,France,,,Ibrahima Konaté,1999-05-25,France,Defence,,2026-06-19 16:49:40
80171,773,France,,,William Saliba,2001-03-24,France,Defence,,2026-06-19 16:49:40
82351,773,France,,,Maxence Lacroix,2000-04-06,France,Defence,,2026-06-19 16:49:40
152498,773,France,,,Malo Gusto,2003-05-19,France,Defence,,2026-06-19 16:49:40
3367,773,France,,,N'Golo Kanté,1991-03-29,France,Midfield,,2026-06-19 16:49:40
3368,773,France,,,Adrien Rabiot,1995-04-03,France,Midfield,,2026-06-19 16:49:40
8514,773,France,,,Aurélien Tchouameni,2000-01-27,France,Midfield,,2026-06-19 16:49:40
102395,773,France,,,Manu Koné,2001-05-17,France,Midfield,,2026-06-19 16:49:40
133242,773,France,,,Rayan Cherki,2003-08-17,France,Midfield,,2026-06-19 16:49:40
175701,773,France,,,Maghnes Akliouche,2002-02-25,France,Midfield,,2026-06-19 16:49:40
177522,773,France,,,Desire Doue,2005-06-03,France,Midfield,,2026-06-19 16:49:40
186089,773,France,,,Warren Zaïre-Emery,2006-03-08,France,Midfield,,2026-06-19 16:49:40
641,773,France,,,Jean-Philippe Mateta,1997-06-28,France,Offence,,2026-06-19 16:49:40
3373,773,France,,,Ousmane Dembélé,1997-05-15,France,Offence,,2026-06-19 16:49:40
3374,773,France,,,Kylian Mbappé,1998-12-20,France,Offence,,2026-06-19 16:49:40
8685,773,France,,,Marcus Thuram-Ulien,1997-08-06,France,Offence,,2026-06-19 16:49:40
113765,773,France,,,Michael Olise,2001-12-12,France,Offence,,2026-06-19 16:49:40
172762,773,France,,,Bradley Barcola,2002-09-02,France,Offence,,2026-06-19 16:49:40
33986,774,South Africa,,,Ronwen Williams,1992-01-21,South Africa,Goalkeeper,,2026-06-19 16:49:46
34123,774,South Africa,,,Sipho Chaine,1996-12-14,South Africa,Goalkeeper,,2026-06-19 16:49:46
34456,774,South Africa,,,Ricardo Goss,1994-04-02,South Africa,Goalkeeper,,2026-06-19 16:49:46
33994,774,South Africa,,,Aubrey Modiba,1995-07-22,South Africa,Defence,,2026-06-19 16:49:46
34481,774,South Africa,,,Nkosinathi Sibisi,1995-09-22,South Africa,Defence,,2026-06-19 16:49:46
74101,774,South Africa,,,Khuliso Mudau,1995-04-26,South Africa,Defence,,2026-06-19 16:49:46
217832,774,South Africa,,,Olwethu Makhanya,2004-04-30,South Africa,Defence,,2026-06-19 16:49:46
245836,774,South Africa,,,Bradley Cross,2001-01-30,South Africa,Defence,,2026-06-19 16:49:46
277223,774,South Africa,,,Samukelo Kabini,2004-03-15,South Africa,Defence,,2026-06-19 16:49:46
279850,774,South Africa,,,Ime Okon,2004-02-20,South Africa,Defence,,2026-06-19 16:49:46
285992,774,South Africa,,,Mbekezeli Mbokazi,2005-09-19,South Africa,Defence,,2026-06-19 16:49:46
286005,774,South Africa,,,Khulumani Ndamane,2004-02-05,South Africa,Defence,,2026-06-19 16:49:46
287754,774,South Africa,,,Tholo Matuludi,1999-01-14,South Africa,Defence,,2026-06-19 16:49:46
33954,774,South Africa,,,Themba Zwane,1989-08-03,South Africa,Midfield,,2026-06-19 16:49:46
34012,774,South Africa,,,Teboho Mokoena,1997-01-24,South Africa,Midfield,,2026-06-19 16:49:46
133788,774,South Africa,,,Sphephelo Sithole,1999-03-03,South Africa,Midfield,,2026-06-19 16:49:46
147928,774,South Africa,,,Jayden Adams,2001-05-05,South Africa,Midfield,,2026-06-19 16:49:46
245495,774,South Africa,,,Thapelo Maseko,2003-11-11,South Africa,Midfield,,2026-06-19 16:49:46
277299,774,South Africa,,,Thalente Mbatha,2000-03-06,South Africa,Midfield,,2026-06-19 16:49:46
286003,774,South Africa,,,Kamogelo Sebelebele,2002-07-21,South Africa,Midfield,,2026-06-19 16:49:46
34760,774,South Africa,,,Lyle Foster,2000-09-04,South Africa,Offence,,2026-06-19 16:49:46
118915,774,South Africa,,,Oswin Appollis,2001-08-25,South Africa,Offence,,2026-06-19 16:49:46
124636,774,South Africa,,,Iqraam Rayners,1995-12-19,South Africa,Offence,,2026-06-19 16:49:46
245511,774,South Africa,,,Evidence Makgopa,2000-06-05,South Africa,Offence,,2026-06-19 16:49:46
270771,774,South Africa,,,Relebohile Mofokeng,2004-10-23,South Africa,Offence,,2026-06-19 16:49:46
287753,774,South Africa,,,Tshepang Moremi,2000-10-02,South Africa,Offence,,2026-06-19 16:49:46
3871,778,Algeria,,,Luca Zidane,1998-05-13,Algeria,Goalkeeper,,2026-06-19 16:49:53
130440,778,Algeria,,,Oussama Benbout,1994-10-11,Algeria,Goalkeeper,,2026-06-19 16:49:53
171469,778,Algeria,,,Melvin Mastil,2000-02-19,France,Goalkeeper,,2026-06-19 16:49:53
19,778,Algeria,,,Aïssa Mandi,1991-10-22,Algeria,Defence,,2026-06-19 16:49:53
8642,778,Algeria,,,Rayan Aït Nouri,2001-06-06,Algeria,Defence,,2026-06-19 16:49:53
8805,778,Algeria,,,Ramy Bensebaini,1995-04-16,Algeria,Defence,,2026-06-19 16:49:53
116150,778,Algeria,,,Samir Chergui,1999-02-06,Algeria,Defence,,2026-06-19 16:49:53
147891,778,Algeria,,,Jaouen Hadjam,2003-03-26,Algeria,Defence,,2026-06-19 16:49:53
160756,778,Algeria,,,Rafik Belghali,2002-06-07,Algeria,Defence,,2026-06-19 16:49:53
245545,778,Algeria,,,Zinédine Belaïd,1999-03-20,Algeria,Defence,,2026-06-19 16:49:53
245574,778,Algeria,,,Amine Tougai,2000-01-22,Algeria,Defence,,2026-06-19 16:49:53
295347,778,Algeria,,,Achref Abada,1999-06-15,Algeria,Defence,,2026-06-19 16:49:53
6503,778,Algeria,,,Nabil Bentaleb,1994-11-24,Algeria,Midfield,,2026-06-19 16:49:53
8466,778,Algeria,,,Houssem Aouar,1998-06-30,Algeria,Midfield,,2026-06-19 16:49:53
123508,778,Algeria,,,Hicham Boudaoui,1999-09-23,Algeria,Midfield,,2026-06-19 16:49:53
124715,778,Algeria,,,Ramiz Zerrouki,1998-05-26,Algeria,Midfield,,2026-06-19 16:49:53
178658,778,Algeria,,,Fares Chaïbi,2002-11-28,Algeria,Midfield,,2026-06-19 16:49:53
202532,778,Algeria,,,Ibrahim Maza,2005-11-24,Algeria,Midfield,,2026-06-19 16:49:53
261523,778,Algeria,,,Yacine Titraoui,2003-07-26,Algeria,Midfield,,2026-06-19 16:49:53
293057,778,Algeria,,,Adil Boulbina,2003-05-02,Algeria,Midfield,,2026-06-19 16:49:53
8069,778,Algeria,,,Riyad Mahrez,1991-02-21,Algeria,Offence,,2026-06-19 16:49:53
8476,778,Algeria,,,Amine Gouiri,2000-02-16,Algeria,Offence,,2026-06-19 16:49:53
180827,778,Algeria,,,Mohammed Amoura,2000-05-09,Algeria,Offence,,2026-06-19 16:49:53
192676,778,Algeria,,,Nadhir Benbouali,2000-04-17,Algeria,Offence,,2026-06-19 16:49:53
244466,778,Algeria,,,Anis Moussa,2002-02-11,Algeria,Offence,,2026-06-19 16:49:53
245324,778,Algeria,,,Farés Ghedjemis,2002-09-06,Algeria,Offence,,2026-06-19 16:49:53
3403,779,Australia,,,Maty Ryan,1992-04-08,Australia,Goalkeeper,,2026-06-19 16:50:07
4697,779,Australia,,,Paul Izzo,1995-01-06,Australia,Goalkeeper,,2026-06-19 16:50:07
177427,779,Australia,,,Patrick Beach,2003-08-06,Australia,Goalkeeper,,2026-06-19 16:50:07
3407,779,Australia,,,Aziz Behich,1990-12-16,Australia,Defence,,2026-06-19 16:50:07
3410,779,Australia,,,Miloš Degenek,1994-04-28,Australia,Defence,,2026-06-19 16:50:07
4563,779,Australia,,,Kai Trewin,2001-05-18,Australia,Defence,,2026-06-19 16:50:07
4795,779,Australia,,,Jacob Italiano,2001-07-30,Australia,Defence,,2026-06-19 16:50:07
5432,779,Australia,,,Cameron Burgess,1995-10-21,Australia,Defence,,2026-06-19 16:50:07
11636,779,Australia,,,Harry Souttar,1998-10-22,Australia,Defence,,2026-06-19 16:50:07
56254,779,Australia,,,Jason Geria,1993-05-10,Australia,Defence,,2026-06-19 16:50:07
176299,779,Australia,,,Jordan Bos,2002-10-29,Australia,Defence,,2026-06-19 16:50:07
176730,779,Australia,,,Alessandro Circati,2003-10-10,Australia,Defence,,2026-06-19 16:50:07
270733,779,Australia,,,Lucas Herrington,2007-09-05,Australia,Defence,,2026-06-19 16:50:07
3420,779,Australia,,,Mathew Leckie,1991-02-04,Australia,Midfield,,2026-06-19 16:50:07
3421,779,Australia,,,Jackson Irvine,1993-03-07,Australia,Midfield,,2026-06-19 16:50:07
4635,779,Australia,,,Connor Metcalfe,1999-11-05,Australia,Midfield,,2026-06-19 16:50:07
7528,779,Australia,,,Ajdin Hrustic,1996-07-05,Australia,Midfield,,2026-06-19 16:50:07
8053,779,Australia,,,Aiden O'Neill,1998-07-04,Australia,Midfield,,2026-06-19 16:50:07
45143,779,Australia,,,Awer Mabil,1995-09-15,Australia,Midfield,,2026-06-19 16:50:07
76250,779,Australia,,,Cameron Devlin,1998-06-07,Australia,Midfield,,2026-06-19 16:50:07
263718,779,Australia,,,Paul Okon-Engstler,2005-01-24,Australia,Midfield,,2026-06-19 16:50:07
141451,779,Australia,,,Mohamed Toure,2004-03-26,Australia,Offence,,2026-06-19 16:50:07
167783,779,Australia,,,Nishan Velupillay,2001-05-07,Australia,Offence,,2026-06-19 16:50:07
175891,779,Australia,,,Cristian Volpato,2003-11-15,Italy,Offence,,2026-06-19 16:50:07
176991,779,Australia,,,Nestor Irankunda,2006-02-09,Australia,Offence,,2026-06-19 16:50:07
181753,779,Australia,,,Tete Yengi,2000-11-28,Australia,Offence,,2026-06-19 16:50:07
48418,783,New Zealand,,,Max Crocombe,1993-08-12,New Zealand,Goalkeeper,,2026-06-19 16:50:15
80167,783,New Zealand,,,Michael Woud,1999-01-16,New Zealand,Goalkeeper,,2026-06-19 16:50:15
176204,783,New Zealand,,,Alex Paulsen,2002-07-04,New Zealand,Goalkeeper,,2026-06-19 16:50:15
4690,783,New Zealand,,,Liberato Cacace,2000-09-27,New Zealand,Defence,,2026-06-19 16:50:15
11392,783,New Zealand,,,Tommy Smith,1990-03-31,New Zealand,Defence,,2026-06-19 16:50:15
77036,783,New Zealand,,,Michael Boxall,1988-08-18,New Zealand,Defence,,2026-06-19 16:50:15
111787,783,New Zealand,,,Francis De Vries,1994-11-28,New Zealand,Defence,,2026-06-19 16:50:15
113754,783,New Zealand,,,Callan Elliot,1999-07-07,New Zealand,Defence,,2026-06-19 16:50:15
125116,783,New Zealand,,,Tim Payne,1994-01-10,New Zealand,Defence,,2026-06-19 16:50:15
146549,783,New Zealand,,,Nando Pijnaker,1999-02-25,New Zealand,Defence,,2026-06-19 16:50:15
176993,783,New Zealand,,,Finn Surman,2003-09-23,New Zealand,Defence,,2026-06-19 16:50:15
214425,783,New Zealand,,,Tyler Bindon,2005-01-27,New Zealand,Defence,,2026-06-19 16:50:15
4680,783,New Zealand,,,Alex Rufer,1996-06-12,New Zealand,Midfield,,2026-06-19 16:50:15
4684,783,New Zealand,,,Sarpreet Singh,1999-02-20,New Zealand,Midfield,,2026-06-19 16:50:15
7723,783,New Zealand,,,Ryan Thomas,1994-12-20,New Zealand,Midfield,,2026-06-19 16:50:15
125117,783,New Zealand,,,Callum McCowatt,1999-04-30,New Zealand,Midfield,,2026-06-19 16:50:15
144646,783,New Zealand,,,Joe Bell,1999-04-27,New Zealand,Midfield,,2026-06-19 16:50:15
156513,783,New Zealand,,,Marko Stamenic,2002-02-19,New Zealand,Midfield,,2026-06-19 16:50:15
177602,783,New Zealand,,,Ben Old,2002-08-13,New Zealand,Midfield,,2026-06-19 16:50:15
4593,783,New Zealand,,,Kosta Barbarouses,1990-02-19,New Zealand,Offence,,2026-06-19 16:50:15
8057,783,New Zealand,,,Chris Wood,1991-12-07,New Zealand,Offence,,2026-06-19 16:50:15
82829,783,New Zealand,,,Ben Waine,2001-06-11,New Zealand,Offence,,2026-06-19 16:50:15
118981,783,New Zealand,,,Elijah Just,2000-05-01,New Zealand,Offence,,2026-06-19 16:50:15
185023,783,New Zealand,,,Matthew Garbett,2002-04-13,New Zealand,Offence,,2026-06-19 16:50:15
218039,783,New Zealand,,,Lachlan Bayliss,2002-07-24,New Zealand,Offence,,2026-06-19 16:50:15
261259,783,New Zealand,,,Jesse Randall,2002-08-19,New Zealand,Offence,,2026-06-19 16:50:15
334,788,Switzerland,,,Gregor Kobel,1997-12-06,Switzerland,Goalkeeper,,2026-06-19 16:50:21
9534,788,Switzerland,,,Yvon Mvogo,1994-06-06,Switzerland,Goalkeeper,,2026-06-19 16:50:21
205190,788,Switzerland,,,Marvin Keller,2002-07-03,Switzerland,Goalkeeper,,2026-06-19 16:50:21
143,788,Switzerland,,,Manuel Akanji,1995-07-19,Switzerland,Defence,,2026-06-19 16:50:21
1745,788,Switzerland,,,Ricardo Rodriguez,1992-08-25,Switzerland,Defence,,2026-06-19 16:50:21
2114,788,Switzerland,,,Silvan Widmer,1993-03-05,Switzerland,Defence,,2026-06-19 16:50:21
3475,788,Switzerland,,,Nico Elvedi,1996-09-30,Switzerland,Defence,,2026-06-19 16:50:21
30823,788,Switzerland,,,Eray Cömert,1998-02-04,Switzerland,Defence,,2026-06-19 16:50:21
50215,788,Switzerland,,,Miro Muheim,1998-03-24,Switzerland,Defence,,2026-06-19 16:50:21
169297,788,Switzerland,,,Aurele Amenda,2003-07-31,Switzerland,Defence,,2026-06-19 16:50:21
176711,788,Switzerland,,,Luca Jaquez,2003-06-02,Switzerland,Defence,,2026-06-19 16:50:21
1841,788,Switzerland,,,Remo Freuler,1992-04-15,Switzerland,Midfield,,2026-06-19 16:50:21
3477,788,Switzerland,,,Granit Xhaka,1992-09-27,Switzerland,Midfield,,2026-06-19 16:50:21
6687,788,Switzerland,,,Denis Zakaria,1996-11-20,Switzerland,Midfield,,2026-06-19 16:50:21
16265,788,Switzerland,,,Michel Aebischer,1997-01-06,Switzerland,Midfield,,2026-06-19 16:50:21
16275,788,Switzerland,,,Djibril Sow,1997-02-06,Switzerland,Midfield,,2026-06-19 16:50:21
16281,788,Switzerland,,,Christian Fassnacht,1993-11-11,Switzerland,Midfield,,2026-06-19 16:50:21
31913,788,Switzerland,,,Ruben Vargas,1998-08-05,Switzerland,Midfield,,2026-06-19 16:50:21
144909,788,Switzerland,,,Ardon Jasari,2002-07-30,Switzerland,Midfield,,2026-06-19 16:50:21
152692,788,Switzerland,,,Fabian Rieder,2002-02-16,Switzerland,Midfield,,2026-06-19 16:50:21
212309,788,Switzerland,,,Johan Manzambi,2005-10-14,Switzerland,Midfield,,2026-06-19 16:50:21
3483,788,Switzerland,,,Breel Embolo,1997-02-14,Switzerland,Offence,,2026-06-19 16:50:21
16058,788,Switzerland,,,Noah Okafor,2000-05-24,Switzerland,Offence,,2026-06-19 16:50:21
30780,788,Switzerland,,,Cédric Itten,1996-12-27,Switzerland,Offence,,2026-06-19 16:50:21
77641,788,Switzerland,,,Dan Ndoye,2000-10-25,Switzerland,Offence,,2026-06-19 16:50:21
122313,788,Switzerland,,,Zeki Amdouni,2000-12-04,Switzerland,Offence,,2026-06-19 16:50:21
24545,791,Ecuador,,,Hernán Galíndez,1987-03-30,Ecuador,Goalkeeper,,2026-06-19 16:50:28
24881,791,Ecuador,,,Gonzalo Valle,1996-02-28,Ecuador,Goalkeeper,,2026-06-19 16:50:28
169139,791,Ecuador,,,Moisés Ramírez,2000-09-09,Ecuador,Goalkeeper,,2026-06-19 16:50:28
24673,791,Ecuador,,,Ángelo Preciado,1998-02-18,Ecuador,Defence,,2026-06-19 16:50:28
24740,791,Ecuador,,,Félix Torres,1997-01-11,Ecuador,Defence,,2026-06-19 16:50:28
32642,791,Ecuador,,,Pervis Estupiñán,1998-01-21,Ecuador,Defence,,2026-06-19 16:50:28
114102,791,Ecuador,,,William Pacho,2001-10-16,Ecuador,Defence,,2026-06-19 16:50:28
114331,791,Ecuador,,,Jackson Porozo,2000-08-04,Ecuador,Defence,,2026-06-19 16:50:28
125674,791,Ecuador,,,Piero Hincapié,2002-01-09,Ecuador,Defence,,2026-06-19 16:50:28
178928,791,Ecuador,,,Joel Ordoñez,2004-04-21,Ecuador,Defence,,2026-06-19 16:50:28
192819,791,Ecuador,,,Yaimar Medina,2004-11-05,Ecuador,Defence,,2026-06-19 16:50:28
24670,791,Ecuador,,,Alan Franco,1998-08-21,Ecuador,Midfield,,2026-06-19 16:50:28
24988,791,Ecuador,,,Jordy Alcívar,1999-08-05,Ecuador,Midfield,,2026-06-19 16:50:28
56066,791,Ecuador,,,Gonzalo Plata,2000-11-01,Ecuador,Midfield,,2026-06-19 16:50:28
121103,791,Ecuador,,,Moisés Caicedo,2001-11-02,Ecuador,Midfield,,2026-06-19 16:50:28
166131,791,Ecuador,,,Pedro Vite,2002-03-09,Ecuador,Midfield,,2026-06-19 16:50:28
179174,791,Ecuador,,,Alan Minda,2003-05-14,Ecuador,Midfield,,2026-06-19 16:50:28
205684,791,Ecuador,,,Ray Paez,2007-05-04,Ecuador,Midfield,,2026-06-19 16:50:28
212692,791,Ecuador,,,Denil Castillo,2004-03-24,Ecuador,Midfield,,2026-06-19 16:50:28
24562,791,Ecuador,,,Jordy Caicedo,1997-11-18,Ecuador,Offence,,2026-06-19 16:50:28
40009,791,Ecuador,,,Enner Valencia,1989-11-04,Ecuador,Offence,,2026-06-19 16:50:28
98549,791,Ecuador,,,John Yeboah,2000-06-23,Ecuador,Offence,,2026-06-19 16:50:28
178940,791,Ecuador,,,Anthony Valencia,2003-07-21,Ecuador,Offence,,2026-06-19 16:50:28
187375,791,Ecuador,,,Nilson Angulo,2003-06-19,Ecuador,Offence,,2026-06-19 16:50:28
189975,791,Ecuador,,,Kevin Rodríguez,2000-03-04,Ecuador,Offence,,2026-06-19 16:50:28
215510,791,Ecuador,,,Jeremy,2005-03-19,Ecuador,Offence,,2026-06-19 16:50:28
3484,792,Sweden,,,Kristoffer Nordfeldt,1989-06-23,Sweden,Goalkeeper,,2026-06-19 16:50:34
149732,792,Sweden,,,Viktor Johansson,1998-09-14,Sweden,Goalkeeper,,2026-06-19 16:50:34
180671,792,Sweden,,,Jacob Widell Zetterström,1998-07-11,Sweden,Goalkeeper,,2026-06-19 16:50:34
3492,792,Sweden,,,Victor Nilsson-Lindelöf,1994-07-17,Sweden,Defence,,2026-06-19 16:50:34
31019,792,Sweden,,,Carl Starfelt,1995-06-01,Sweden,Defence,,2026-06-19 16:50:34
31531,792,Sweden,,,Gabriel Gudmundsson,1999-04-29,Sweden,Defence,,2026-06-19 16:50:34
31560,792,Sweden,,,Hjalmar Ekdal,1998-10-21,Sweden,Defence,,2026-06-19 16:50:34
31926,792,Sweden,,,Eric Smith,1997-01-08,Sweden,Defence,,2026-06-19 16:50:34
145937,792,Sweden,,,Daniel Svensson,2002-02-12,Sweden,Defence,,2026-06-19 16:50:34
166538,792,Sweden,,,Gustaf Lagerbielke,2000-04-10,Sweden,Defence,,2026-06-19 16:50:34
167031,792,Sweden,,,Isak Hien,1999-01-13,Sweden,Defence,,2026-06-19 16:50:34
167409,792,Sweden,,,Herman Johansson,1997-10-16,Sweden,Defence,,2026-06-19 16:50:34
192811,792,Sweden,,,Elliot Stroud,2002-06-22,Sweden,Defence,,2026-06-19 16:50:34
3500,792,Sweden,,,Ken Sema,1993-09-30,Sweden,Midfield,,2026-06-19 16:50:34
15354,792,Sweden,,,Mattias Svanberg,1999-01-05,Sweden,Midfield,,2026-06-19 16:50:34
31065,792,Sweden,,,Jesper Karlström,1995-06-21,Sweden,Midfield,,2026-06-19 16:50:34
145613,792,Sweden,,,Yasin Ayari,2003-10-06,Sweden,Midfield,,2026-06-19 16:50:34
180627,792,Sweden,,,Besfort Zeneli,2002-11-21,Sweden,Midfield,,2026-06-19 16:50:34
180673,792,Sweden,,,Taha Ali,1998-07-01,Sweden,Midfield,,2026-06-19 16:50:34
193622,792,Sweden,,,Lucas Bergvall,2006-02-02,Sweden,Midfield,,2026-06-19 16:50:34
6486,792,Sweden,,,Alexander Isak,1999-09-21,Sweden,Offence,,2026-06-19 16:50:34
8279,792,Sweden,,,Viktor Gyökeres,1998-06-04,Sweden,Offence,,2026-06-19 16:50:34
24083,792,Sweden,,,Gustaf Nilsson,1997-05-23,Sweden,Offence,,2026-06-19 16:50:34
72511,792,Sweden,,,Benjamin Nygren,2001-07-08,Sweden,Offence,,2026-06-19 16:50:34
